order_id,product_id,quantity,unit_price,discount,revenue
O01001,P04006,5,360.68,0.0,1803.4
O01002,P02011,2,459.11,0.1,826.4
O01002,P01006,4,227.41,0.0,909.64
O01003,P01015,3,201.24,0.0,603.72
O01003,P01010,5,455.7,0.15,1936.72
O01003,P06003,3,179.39,0.0,538.17
O01003,P03012,4,123.03,0.15,418.3
O01004,P06011,1,71.75,0.0,71.75
O01004,P03014,2,313.29,0.0,626.58
O01005,P05001,4,274.32,0.0,1097.28
O01005,P06012,1,359.44,0.05,341.47
O01005,P04010,3,287.48,0.2,689.95
O01006,P05003,2,256.27,0.05,486.91
O01006,P06011,1,71.75,0.0,71.75
O01007,P04003,1,270.35,0.0,270.35
O01007,P02009,5,77.29,0.05,367.13
O01007,P05003,3,256.27,0.15,653.49
O01008,P06011,3,71.75,0.0,215.25
O01008,P04014,4,183.5,0.05,697.3
O01008,P07011,1,431.76,0.0,431.76
O01008,P07014,3,140.24,0.1,378.65
O01009,P03002,3,453.4,0.05,1292.19
O01010,P04006,3,360.68,0.0,1082.04
O01011,P04008,2,5.77,0.0,11.54
O01011,P06003,1,179.39,0.0,179.39
O01012,P04015,3,476.93,0.0,1430.79
O01012,P05007,1,196.51,0.0,196.51
O01012,P02003,3,45.39,0.0,136.17
O01013,P02001,2,190.11,0.1,342.2
O01014,P06003,2,179.39,0.0,358.78
O01015,P07014,3,140.24,0.15,357.61
O01015,P04007,3,149.18,0.05,425.16
O01015,P01008,3,416.37,0.0,1249.11
O01016,P06004,2,172.58,0.2,276.13
O01016,P02006,1,54.05,0.0,54.05
O01016,P06010,2,95.23,0.15,161.89
O01017,P01008,4,416.37,0.15,1415.66
O01017,P04011,4,97.72,0.05,371.34
O01017,P06001,3,379.56,0.05,1081.75
O01018,P04001,2,419.16,0.1,754.49
O01019,P03012,2,123.03,0.0,246.06
O01019,P07013,5,329.59,0.1,1483.16
O01020,P07013,4,329.59,0.0,1318.36
O01021,P02015,2,237.21,0.0,474.42
O01022,P03006,3,470.41,0.0,1411.23
O01022,P03009,3,389.21,0.15,992.49
O01022,P01005,2,84.35,0.0,168.7
O01022,P07014,4,140.24,0.1,504.86
O01023,P03003,3,14.41,0.0,43.23
O01023,P05004,1,15.07,0.0,15.07
O01023,P05010,1,181.76,0.05,172.67
O01024,P02005,2,162.75,0.0,325.5
O01024,P02010,2,23.96,0.0,47.92
O01025,P03005,2,79.01,0.2,126.42
O01025,P06007,1,343.92,0.2,275.14
O01026,P04001,1,419.16,0.05,398.2
O01027,P04009,2,179.64,0.05,341.32
O01027,P04001,1,419.16,0.1,377.24
O01027,P03007,1,306.4,0.15,260.44
O01027,P06010,5,95.23,0.0,476.15
O01028,P05007,3,196.51,0.2,471.62
O01028,P04014,1,183.5,0.0,183.5
O01028,P01008,1,416.37,0.05,395.55
O01028,P07007,3,239.33,0.05,682.09
O01029,P02009,1,77.29,0.0,77.29
O01030,P07008,3,23.13,0.0,69.39
O01030,P02004,1,116.15,0.05,110.34
O01031,P07002,3,443.47,0.0,1330.41
O01031,P05005,5,437.3,0.0,2186.5
O01032,P05013,5,330.27,0.0,1651.35
O01032,P05011,5,38.44,0.0,192.2
O01032,P01008,2,416.37,0.0,832.74
O01033,P04006,5,360.68,0.0,1803.4
O01034,P03014,2,313.29,0.0,626.58
O01034,P01003,3,66.72,0.0,200.16
O01035,P04002,1,252.42,0.05,239.8
O01036,P03011,5,65.31,0.0,326.55
O01036,P06006,2,416.04,0.0,832.08
O01036,P05015,4,293.04,0.1,1054.94
O01036,P05008,1,189.78,0.2,151.82
O01037,P01007,4,259.11,0.0,1036.44
O01037,P02005,2,162.75,0.1,292.95
O01037,P04015,5,476.93,0.15,2026.95
O01038,P05007,3,196.51,0.0,589.53
O01038,P02004,1,116.15,0.05,110.34
O01038,P04011,4,97.72,0.0,390.88
O01038,P06004,1,172.58,0.0,172.58
O01039,P02011,3,459.11,0.0,1377.33
O01039,P07007,3,239.33,0.1,646.19
O01040,P07015,4,400.67,0.05,1522.55
O01041,P06003,4,179.39,0.2,574.05
O01041,P04009,5,179.64,0.0,898.2
O01041,P07006,3,408.63,0.0,1225.89
O01041,P05005,4,437.3,0.05,1661.74
O01042,P03009,4,389.21,0.0,1556.84
O01042,P05011,2,38.44,0.0,76.88
O01042,P05009,1,374.92,0.0,374.92
O01042,P02008,4,170.97,0.0,683.88
O01043,P04002,4,252.42,0.1,908.71
O01043,P05010,1,181.76,0.0,181.76
O01044,P04012,1,335.77,0.15,285.4
O01044,P06009,1,241.87,0.0,241.87
O01044,P04009,2,179.64,0.0,359.28
O01044,P07004,4,158.49,0.0,633.96
O01045,P04011,2,97.72,0.0,195.44
O01046,P06002,3,71.04,0.0,213.12
O01046,P06004,2,172.58,0.0,345.16
O01046,P03012,5,123.03,0.0,615.15
O01047,P06002,4,71.04,0.0,284.16
O01048,P03012,5,123.03,0.0,615.15
O01048,P07008,5,23.13,0.05,109.87
O01048,P02011,3,459.11,0.1,1239.6
O01049,P06001,5,379.56,0.0,1897.8
O01049,P02004,4,116.15,0.0,464.6
O01049,P02010,4,23.96,0.0,95.84
O01050,P03002,4,453.4,0.0,1813.6
O01050,P04011,1,97.72,0.05,92.83
O01050,P01001,1,357.14,0.0,357.14
O01051,P04009,2,179.64,0.0,359.28
O01051,P03005,2,79.01,0.05,150.12
O01051,P06006,1,416.04,0.0,416.04
O01051,P03014,1,313.29,0.15,266.3
O01052,P01013,1,465.58,0.0,465.58
O01053,P02008,3,170.97,0.0,512.91
O01053,P01009,2,50.4,0.05,95.76
O01053,P07015,3,400.67,0.1,1081.81
O01053,P03005,5,79.01,0.05,375.3
O01054,P03003,5,14.41,0.0,72.05
O01055,P01005,3,84.35,0.0,253.05
O01055,P02014,4,380.63,0.05,1446.39
O01055,P01004,4,46.52,0.0,186.08
O01055,P01002,5,260.38,0.0,1301.9
O01056,P07002,5,443.47,0.0,2217.35
O01056,P05006,5,26.55,0.2,106.2
O01056,P02004,1,116.15,0.2,92.92
O01057,P05006,1,26.55,0.05,25.22
O01057,P03013,4,321.28,0.05,1220.86
O01057,P07009,4,325.22,0.1,1170.79
O01057,P01010,3,455.7,0.0,1367.1
O01058,P03009,1,389.21,0.05,369.75
O01058,P06001,1,379.56,0.0,379.56
O01058,P07013,2,329.59,0.0,659.18
O01058,P01011,5,409.27,0.0,2046.35
O01059,P07010,4,146.62,0.1,527.83
O01059,P01015,2,201.24,0.0,402.48
O01060,P06008,1,490.51,0.1,441.46
O01060,P03010,5,122.63,0.05,582.49
O01060,P03015,4,36.09,0.1,129.92
O01060,P04006,5,360.68,0.0,1803.4
O01061,P04006,2,360.68,0.0,721.36
O01061,P04011,5,97.72,0.15,415.31
O01061,P01014,1,210.37,0.2,168.3
O01061,P03007,4,306.4,0.0,1225.6
O01062,P04004,4,317.82,0.1,1144.15
O01062,P02011,5,459.11,0.0,2295.55
O01062,P01007,3,259.11,0.1,699.6
O01062,P06004,3,172.58,0.0,517.74
O01063,P03003,5,14.41,0.2,57.64
O01064,P01010,3,455.7,0.1,1230.39
O01064,P03009,3,389.21,0.0,1167.63
O01065,P05003,1,256.27,0.05,243.46
O01065,P03008,4,214.51,0.05,815.14
O01065,P06004,3,172.58,0.05,491.85
O01066,P05008,1,189.78,0.0,189.78
O01066,P02011,2,459.11,0.0,918.22
O01066,P02012,2,238.87,0.1,429.97
O01066,P06006,2,416.04,0.0,832.08
O01067,P04003,1,270.35,0.05,256.83
O01068,P05001,2,274.32,0.0,548.64
O01069,P06004,4,172.58,0.0,690.32
O01069,P04012,4,335.77,0.05,1275.93
O01069,P02005,5,162.75,0.1,732.38
O01070,P07011,1,431.76,0.1,388.58
O01070,P07014,4,140.24,0.0,560.96
O01070,P01006,5,227.41,0.0,1137.05
O01070,P04005,1,289.65,0.15,246.2
O01071,P04010,4,287.48,0.0,1149.92
O01071,P04009,3,179.64,0.0,538.92
O01071,P07001,5,396.6,0.0,1983.0
O01071,P03003,1,14.41,0.0,14.41
O01072,P03006,2,470.41,0.0,940.82
O01073,P05014,3,56.31,0.0,168.93
O01073,P04004,2,317.82,0.05,603.86
O01073,P06010,5,95.23,0.2,380.92
O01073,P03001,3,309.6,0.0,928.8
O01074,P07001,4,396.6,0.05,1507.08
O01074,P04013,1,264.12,0.05,250.91
O01074,P06008,5,490.51,0.0,2452.55
O01074,P05001,2,274.32,0.0,548.64
O01075,P02002,3,196.15,0.05,559.03
O01075,P07012,5,28.66,0.0,143.3
O01075,P03013,4,321.28,0.15,1092.35
O01076,P03003,5,14.41,0.05,68.45
O01077,P03003,1,14.41,0.0,14.41
O01077,P01013,5,465.58,0.05,2211.5
O01077,P05012,5,124.36,0.15,528.53
O01078,P05015,3,293.04,0.05,835.16
O01078,P07005,1,202.12,0.15,171.8
O01078,P01007,3,259.11,0.0,777.33
O01078,P01009,5,50.4,0.0,252.0
O01079,P05001,5,274.32,0.0,1371.6
O01079,P01011,3,409.27,0.05,1166.42
O01079,P02004,2,116.15,0.05,220.68
O01079,P07009,4,325.22,0.05,1235.84
O01080,P01008,5,416.37,0.05,1977.76
O01080,P05002,4,394.27,0.0,1577.08
O01080,P06007,5,343.92,0.05,1633.62
O01081,P07013,5,329.59,0.0,1647.95
O01082,P06002,4,71.04,0.0,284.16
O01082,P07012,3,28.66,0.1,77.38
O01082,P05015,5,293.04,0.15,1245.42
O01082,P05006,5,26.55,0.05,126.11
O01083,P07004,2,158.49,0.05,301.13
O01084,P04015,2,476.93,0.0,953.86
O01084,P04005,2,289.65,0.05,550.33
O01084,P07010,3,146.62,0.0,439.86
O01084,P01012,4,442.89,0.0,1771.56
O01085,P02007,1,358.78,0.0,358.78
O01085,P03011,2,65.31,0.1,117.56
O01085,P06014,4,23.31,0.2,74.59
O01086,P01008,2,416.37,0.0,832.74
O01086,P05015,3,293.04,0.0,879.12
O01086,P02008,5,170.97,0.0,854.85
O01087,P06015,1,104.79,0.05,99.55
O01087,P05003,2,256.27,0.0,512.54
O01087,P03002,2,453.4,0.0,906.8
O01087,P05010,1,181.76,0.0,181.76
O01088,P07003,4,161.22,0.0,644.88
O01088,P05009,5,374.92,0.0,1874.6
O01088,P03014,4,313.29,0.2,1002.53
O01089,P03009,2,389.21,0.15,661.66
O01090,P04007,3,149.18,0.05,425.16
O01090,P01007,3,259.11,0.1,699.6
O01091,P02009,4,77.29,0.0,309.16
O01092,P06006,1,416.04,0.05,395.24
O01093,P03009,1,389.21,0.0,389.21
O01093,P01015,4,201.24,0.05,764.71
O01093,P05013,3,330.27,0.0,990.81
O01094,P07006,2,408.63,0.05,776.4
O01094,P02004,2,116.15,0.1,209.07
O01094,P02014,1,380.63,0.15,323.54
O01094,P02015,5,237.21,0.0,1186.05
O01095,P03004,5,111.75,0.05,530.81
O01096,P01003,1,66.72,0.0,66.72
O01096,P07010,2,146.62,0.0,293.24
O01096,P04011,5,97.72,0.0,488.6
O01097,P07007,5,239.33,0.0,1196.65
O01097,P04014,4,183.5,0.0,734.0
O01097,P01004,2,46.52,0.2,74.43
O01098,P07015,1,400.67,0.0,400.67
O01098,P04013,2,264.12,0.05,501.83
O01099,P06006,4,416.04,0.0,1664.16
O01099,P01010,3,455.7,0.0,1367.1
O01099,P07010,5,146.62,0.0,733.1
O01100,P07002,3,443.47,0.0,1330.41
O01100,P01007,1,259.11,0.0,259.11
O01100,P04010,3,287.48,0.05,819.32
O01100,P04006,5,360.68,0.1,1623.06
O01101,P03012,2,123.03,0.0,246.06
O01101,P06011,3,71.75,0.0,215.25
O01101,P07015,2,400.67,0.05,761.27
O01101,P05003,3,256.27,0.15,653.49
O01102,P05001,3,274.32,0.05,781.81
O01102,P01008,1,416.37,0.1,374.73
O01102,P03014,5,313.29,0.0,1566.45
O01103,P07008,2,23.13,0.0,46.26
O01104,P04010,3,287.48,0.05,819.32
O01104,P03013,1,321.28,0.0,321.28
O01104,P01001,5,357.14,0.15,1517.84
O01104,P01013,2,465.58,0.0,931.16
O01105,P07014,4,140.24,0.1,504.86
O01105,P06011,3,71.75,0.05,204.49
O01105,P03012,3,123.03,0.0,369.09
O01105,P01001,1,357.14,0.05,339.28
O01106,P06005,2,323.18,0.1,581.72
O01106,P04006,4,360.68,0.0,1442.72
O01106,P06001,3,379.56,0.0,1138.68
O01107,P06013,1,472.08,0.0,472.08
O01108,P06009,4,241.87,0.2,773.98
O01108,P04011,3,97.72,0.0,293.16
O01108,P02001,4,190.11,0.0,760.44
O01108,P05012,1,124.36,0.0,124.36
O01109,P06009,1,241.87,0.0,241.87
O01109,P03012,3,123.03,0.05,350.64
O01109,P05012,4,124.36,0.2,397.95
O01110,P03005,1,79.01,0.0,79.01
O01110,P03007,1,306.4,0.0,306.4
O01110,P04005,2,289.65,0.0,579.3
O01110,P04006,4,360.68,0.15,1226.31
O01111,P07003,2,161.22,0.0,322.44
O01112,P04002,1,252.42,0.0,252.42
O01112,P05012,1,124.36,0.05,118.14
O01112,P05011,2,38.44,0.0,76.88
O01113,P07005,5,202.12,0.15,859.01
O01113,P04003,4,270.35,0.05,1027.33
O01114,P03001,2,309.6,0.0,619.2
O01114,P07012,3,28.66,0.05,81.68
O01114,P01015,2,201.24,0.05,382.36
O01114,P07014,5,140.24,0.0,701.2
O01115,P01001,1,357.14,0.0,357.14
O01115,P04008,4,5.77,0.0,23.08
O01115,P07012,3,28.66,0.0,85.98
O01116,P06014,4,23.31,0.0,93.24
O01116,P05004,5,15.07,0.0,75.35
O01116,P06011,2,71.75,0.05,136.32
O01116,P05015,1,293.04,0.05,278.39
O01117,P07006,1,408.63,0.05,388.2
O01117,P05009,4,374.92,0.0,1499.68
O01118,P04014,2,183.5,0.0,367.0
O01118,P01006,1,227.41,0.0,227.41
O01118,P03007,4,306.4,0.05,1164.32
O01119,P06009,1,241.87,0.0,241.87
O01119,P01008,3,416.37,0.0,1249.11
O01119,P04005,2,289.65,0.0,579.3
O01120,P04008,5,5.77,0.0,28.85
O01121,P06004,4,172.58,0.15,586.77
O01121,P01007,1,259.11,0.1,233.2
O01121,P07013,2,329.59,0.05,626.22
O01121,P05012,2,124.36,0.1,223.85
O01122,P06014,4,23.31,0.0,93.24
O01122,P04001,4,419.16,0.05,1592.81
O01122,P04005,2,289.65,0.1,521.37
O01123,P02006,2,54.05,0.0,108.1
O01123,P01013,3,465.58,0.15,1187.23
O01124,P04006,4,360.68,0.15,1226.31
O01124,P07004,2,158.49,0.2,253.58
O01124,P04005,1,289.65,0.0,289.65
O01124,P06006,3,416.04,0.05,1185.71
O01125,P01008,4,416.37,0.05,1582.21
O01125,P04009,2,179.64,0.15,305.39
O01126,P03015,1,36.09,0.0,36.09
O01126,P06012,4,359.44,0.1,1293.98
O01126,P03006,2,470.41,0.2,752.66
O01126,P05011,3,38.44,0.0,115.32
O01127,P06008,4,490.51,0.1,1765.84
O01127,P03005,4,79.01,0.0,316.04
O01128,P04014,5,183.5,0.0,917.5
O01129,P04013,2,264.12,0.0,528.24
O01130,P06014,5,23.31,0.05,110.72
O01130,P05009,1,374.92,0.15,318.68
O01130,P06013,1,472.08,0.0,472.08
O01131,P06008,4,490.51,0.0,1962.04
O01131,P05001,3,274.32,0.0,822.96
O01131,P03003,2,14.41,0.1,25.94
O01131,P03001,5,309.6,0.1,1393.2
O01132,P01007,2,259.11,0.0,518.22
O01132,P05009,5,374.92,0.1,1687.14
O01133,P02003,4,45.39,0.1,163.4
O01133,P03010,2,122.63,0.05,233.0
O01133,P05011,1,38.44,0.1,34.6
O01134,P02012,3,238.87,0.0,716.61
O01134,P05005,1,437.3,0.2,349.84
O01134,P06012,3,359.44,0.0,1078.32
O01134,P03001,1,309.6,0.05,294.12
O01135,P07007,3,239.33,0.05,682.09
O01135,P05012,3,124.36,0.0,373.08
O01135,P04010,4,287.48,0.0,1149.92
O01135,P03001,3,309.6,0.05,882.36
O01136,P05002,3,394.27,0.0,1182.81
O01136,P07013,4,329.59,0.05,1252.44
O01136,P03014,2,313.29,0.0,626.58
O01137,P01007,2,259.11,0.0,518.22
O01137,P02013,5,416.4,0.0,2082.0
O01137,P02009,4,77.29,0.0,309.16
O01137,P04010,1,287.48,0.0,287.48
O01138,P01008,2,416.37,0.0,832.74
O01138,P06004,2,172.58,0.0,345.16
O01139,P02014,2,380.63,0.0,761.26
O01139,P04010,4,287.48,0.1,1034.93
O01139,P02008,4,170.97,0.0,683.88
O01139,P07015,1,400.67,0.0,400.67
O01140,P03013,3,321.28,0.0,963.84
O01141,P01009,1,50.4,0.15,42.84
O01141,P02004,2,116.15,0.05,220.68
O01141,P06012,1,359.44,0.2,287.55
O01141,P02013,3,416.4,0.0,1249.2
O01142,P07007,3,239.33,0.0,717.99
O01142,P01005,2,84.35,0.0,168.7
O01143,P02007,5,358.78,0.05,1704.2
O01143,P06006,2,416.04,0.0,832.08
O01143,P07006,5,408.63,0.15,1736.68
O01144,P02013,1,416.4,0.0,416.4
O01144,P03002,2,453.4,0.0,906.8
O01145,P07006,3,408.63,0.0,1225.89
O01146,P06009,1,241.87,0.0,241.87
O01146,P04010,4,287.48,0.0,1149.92
O01146,P06002,3,71.04,0.2,170.5
O01147,P01004,1,46.52,0.15,39.54
O01147,P02003,1,45.39,0.0,45.39
O01147,P04010,4,287.48,0.0,1149.92
O01148,P06008,3,490.51,0.0,1471.53
O01148,P06004,5,172.58,0.0,862.9
O01148,P02004,1,116.15,0.05,110.34
O01148,P02009,3,77.29,0.05,220.28
O01149,P05010,5,181.76,0.0,908.8
O01149,P06003,2,179.39,0.0,358.78
O01149,P01015,2,201.24,0.0,402.48
O01149,P02003,1,45.39,0.0,45.39
O01150,P06014,1,23.31,0.2,18.65
O01150,P01010,1,455.7,0.05,432.92
O01150,P06007,5,343.92,0.05,1633.62
O01151,P04010,3,287.48,0.0,862.44
O01152,P03015,4,36.09,0.0,144.36
O01152,P06004,1,172.58,0.1,155.32
O01153,P02005,4,162.75,0.0,651.0
O01153,P04009,4,179.64,0.15,610.78
O01154,P05007,3,196.51,0.0,589.53
O01154,P07014,4,140.24,0.0,560.96
O01155,P03011,5,65.31,0.2,261.24
O01155,P05004,2,15.07,0.0,30.14
O01155,P03015,3,36.09,0.15,92.03
O01156,P03004,2,111.75,0.0,223.5
O01156,P04006,4,360.68,0.0,1442.72
O01156,P06010,4,95.23,0.0,380.92
O01157,P06005,5,323.18,0.1,1454.31
O01157,P07006,5,408.63,0.0,2043.15
O01157,P07001,4,396.6,0.1,1427.76
O01157,P05010,1,181.76,0.0,181.76
O01158,P06007,2,343.92,0.1,619.06
O01158,P03002,4,453.4,0.1,1632.24
O01158,P02004,4,116.15,0.1,418.14
O01159,P01011,3,409.27,0.05,1166.42
O01160,P01003,2,66.72,0.0,133.44
O01160,P07002,4,443.47,0.0,1773.88
O01161,P07009,4,325.22,0.0,1300.88
O01162,P04002,4,252.42,0.0,1009.68
O01163,P05012,3,124.36,0.0,373.08
O01163,P04008,2,5.77,0.0,11.54
O01164,P07014,5,140.24,0.15,596.02
O01164,P06008,1,490.51,0.15,416.93
O01164,P01011,5,409.27,0.15,1739.4
O01164,P05015,1,293.04,0.2,234.43
O01165,P07005,4,202.12,0.05,768.06
O01166,P03001,5,309.6,0.0,1548.0
O01167,P01007,5,259.11,0.05,1230.77
O01167,P01015,1,201.24,0.0,201.24
O01167,P05010,5,181.76,0.0,908.8
O01168,P06002,4,71.04,0.05,269.95
O01169,P01013,4,465.58,0.0,1862.32
O01169,P01011,1,409.27,0.0,409.27
O01170,P02002,3,196.15,0.0,588.45
O01170,P04002,3,252.42,0.05,719.4
O01170,P06007,5,343.92,0.05,1633.62
O01170,P03011,4,65.31,0.1,235.12
O01171,P06012,2,359.44,0.05,682.94
O01171,P04013,2,264.12,0.0,528.24
O01171,P07001,2,396.6,0.0,793.2
O01172,P01004,1,46.52,0.0,46.52
O01172,P06010,4,95.23,0.05,361.87
O01172,P02014,5,380.63,0.0,1903.15
O01173,P06014,1,23.31,0.0,23.31
O01174,P03013,4,321.28,0.0,1285.12
O01174,P01008,4,416.37,0.1,1498.93
O01175,P03004,5,111.75,0.0,558.75
O01175,P02002,5,196.15,0.0,980.75
O01175,P07006,3,408.63,0.0,1225.89
O01175,P05013,4,330.27,0.05,1255.03
O01176,P07009,2,325.22,0.0,650.44
O01177,P07008,1,23.13,0.15,19.66
O01177,P02010,2,23.96,0.0,47.92
O01178,P04004,2,317.82,0.15,540.29
O01178,P04010,2,287.48,0.05,546.21
O01179,P06007,3,343.92,0.0,1031.76
O01179,P03005,4,79.01,0.1,284.44
O01180,P01008,1,416.37,0.05,395.55
O01180,P04005,1,289.65,0.0,289.65
O01180,P06001,2,379.56,0.0,759.12
O01180,P02012,2,238.87,0.0,477.74
O01181,P05015,1,293.04,0.0,293.04
O01181,P02003,4,45.39,0.05,172.48
O01181,P06008,5,490.51,0.05,2329.92
O01181,P07013,2,329.59,0.0,659.18
O01182,P06002,4,71.04,0.0,284.16
O01182,P07002,1,443.47,0.0,443.47
O01182,P03010,3,122.63,0.0,367.89
O01183,P03003,4,14.41,0.0,57.64
O01184,P04014,5,183.5,0.1,825.75
O01184,P07014,5,140.24,0.0,701.2
O01184,P07002,5,443.47,0.05,2106.48
O01184,P03004,3,111.75,0.05,318.49
O01185,P06002,4,71.04,0.15,241.54
O01185,P04009,5,179.64,0.0,898.2
O01185,P02014,5,380.63,0.0,1903.15
O01185,P06008,5,490.51,0.15,2084.67
O01186,P04015,1,476.93,0.05,453.08
O01186,P02013,5,416.4,0.05,1977.9
O01187,P05004,3,15.07,0.2,36.17
O01187,P02009,5,77.29,0.05,367.13
O01187,P05013,1,330.27,0.0,330.27
O01187,P07007,3,239.33,0.15,610.29
O01188,P06015,4,104.79,0.0,419.16
O01188,P07005,5,202.12,0.15,859.01
O01188,P06005,3,323.18,0.0,969.54
O01188,P06004,4,172.58,0.0,690.32
O01189,P03006,3,470.41,0.0,1411.23
O01190,P06002,4,71.04,0.1,255.74
O01190,P02007,2,358.78,0.1,645.8
O01190,P02008,5,170.97,0.0,854.85
O01190,P02006,2,54.05,0.0,108.1
O01191,P07008,3,23.13,0.2,55.51
O01191,P06015,4,104.79,0.05,398.2
O01191,P07005,4,202.12,0.15,687.21
O01191,P04007,3,149.18,0.0,447.54
O01192,P06008,2,490.51,0.1,882.92
O01192,P06012,3,359.44,0.05,1024.4
O01193,P02014,2,380.63,0.0,761.26
O01193,P03003,2,14.41,0.0,28.82
O01193,P02010,2,23.96,0.05,45.52
O01193,P01015,5,201.24,0.05,955.89
O01194,P03015,4,36.09,0.0,144.36
O01195,P01003,2,66.72,0.0,133.44
O01195,P04009,5,179.64,0.05,853.29
O01195,P07003,1,161.22,0.1,145.1
O01196,P07012,3,28.66,0.0,85.98
O01196,P04008,3,5.77,0.0,17.31
O01196,P05002,2,394.27,0.0,788.54
O01197,P07002,1,443.47,0.0,443.47
O01198,P01010,5,455.7,0.15,1936.72
O01198,P01014,2,210.37,0.1,378.67
O01198,P05001,1,274.32,0.0,274.32
O01198,P01002,5,260.38,0.2,1041.52
O01199,P04003,3,270.35,0.0,811.05
O01199,P05007,3,196.51,0.0,589.53
O01199,P01009,1,50.4,0.0,50.4
O01199,P07006,5,408.63,0.0,2043.15
O01200,P01009,5,50.4,0.0,252.0
O01200,P07002,5,443.47,0.1,1995.62
O01201,P04003,4,270.35,0.0,1081.4
O01202,P07009,5,325.22,0.1,1463.49
O01203,P03005,1,79.01,0.05,75.06
O01204,P03010,2,122.63,0.05,233.0
O01205,P04014,3,183.5,0.0,550.5
O01205,P01009,4,50.4,0.05,191.52
O01206,P03010,1,122.63,0.0,122.63
O01206,P04010,2,287.48,0.0,574.96
O01206,P03001,3,309.6,0.1,835.92
O01206,P01013,3,465.58,0.1,1257.07
O01207,P02010,2,23.96,0.2,38.34
O01208,P06001,1,379.56,0.1,341.6
O01208,P05003,2,256.27,0.1,461.29
O01208,P06013,4,472.08,0.15,1605.07
O01208,P05008,3,189.78,0.0,569.34
O01209,P02010,3,23.96,0.0,71.88
O01209,P02012,3,238.87,0.05,680.78
O01210,P02003,2,45.39,0.0,90.78
O01210,P03005,2,79.01,0.15,134.32
O01210,P02008,5,170.97,0.0,854.85
O01211,P06007,4,343.92,0.05,1306.9
O01211,P07010,4,146.62,0.0,586.48
O01212,P01006,5,227.41,0.0,1137.05
O01212,P02008,3,170.97,0.0,512.91
O01212,P03011,1,65.31,0.1,58.78
O01212,P02011,4,459.11,0.0,1836.44
O01213,P01008,5,416.37,0.05,1977.76
O01214,P07010,3,146.62,0.05,417.87
O01215,P03007,1,306.4,0.1,275.76
O01215,P06013,4,472.08,0.05,1793.9
O01216,P07014,5,140.24,0.1,631.08
O01216,P04001,1,419.16,0.05,398.2
O01217,P03014,4,313.29,0.0,1253.16
O01217,P02007,5,358.78,0.15,1524.81
O01217,P02012,3,238.87,0.05,680.78
O01218,P02008,3,170.97,0.15,435.97
O01218,P06001,5,379.56,0.0,1897.8
O01218,P02004,5,116.15,0.2,464.6
O01219,P07005,2,202.12,0.0,404.24
O01219,P02009,5,77.29,0.0,386.45
O01219,P07006,5,408.63,0.15,1736.68
O01219,P03004,5,111.75,0.0,558.75
O01220,P03006,4,470.41,0.0,1881.64
O01220,P03013,2,321.28,0.0,642.56
O01220,P05005,3,437.3,0.0,1311.9
O01221,P04013,3,264.12,0.2,633.89
O01222,P04003,5,270.35,0.0,1351.75
O01222,P03008,3,214.51,0.0,643.53
O01223,P05001,5,274.32,0.15,1165.86
O01224,P05003,2,256.27,0.0,512.54
O01224,P06011,1,71.75,0.0,71.75
O01224,P07009,1,325.22,0.2,260.18
O01225,P01001,3,357.14,0.0,1071.42
O01225,P01004,4,46.52,0.05,176.78
O01226,P07005,1,202.12,0.0,202.12
O01227,P02010,5,23.96,0.0,119.8
O01227,P01006,3,227.41,0.1,614.01
O01227,P01015,1,201.24,0.05,191.18
O01228,P06003,3,179.39,0.0,538.17
O01229,P03003,2,14.41,0.1,25.94
O01229,P05004,5,15.07,0.0,75.35
O01229,P05001,5,274.32,0.0,1371.6
O01229,P02014,5,380.63,0.05,1807.99
O01230,P06003,3,179.39,0.15,457.44
O01230,P04002,5,252.42,0.0,1262.1
O01230,P03010,2,122.63,0.0,245.26
O01231,P03003,3,14.41,0.0,43.23
O01231,P04003,5,270.35,0.0,1351.75
O01232,P04010,1,287.48,0.15,244.36
O01232,P02013,2,416.4,0.1,749.52
O01232,P07008,4,23.13,0.1,83.27
O01233,P02001,1,190.11,0.0,190.11
O01234,P01001,2,357.14,0.05,678.57
O01234,P04001,4,419.16,0.15,1425.14
O01235,P05008,5,189.78,0.0,948.9
O01235,P01002,4,260.38,0.0,1041.52
O01235,P04015,5,476.93,0.0,2384.65
O01236,P02015,3,237.21,0.05,676.05
O01236,P06004,5,172.58,0.05,819.76
O01236,P02013,4,416.4,0.0,1665.6
O01236,P02008,4,170.97,0.0,683.88
O01237,P04015,4,476.93,0.0,1907.72
O01237,P05006,2,26.55,0.0,53.1
O01237,P07005,2,202.12,0.0,404.24
O01237,P05011,5,38.44,0.0,192.2
O01238,P01010,4,455.7,0.0,1822.8
O01238,P01007,2,259.11,0.0,518.22
O01238,P02008,5,170.97,0.05,812.11
O01238,P02007,5,358.78,0.0,1793.9
O01239,P03001,4,309.6,0.1,1114.56
O01239,P02015,1,237.21,0.0,237.21
O01240,P06002,1,71.04,0.2,56.83
O01240,P06010,5,95.23,0.0,476.15
O01240,P07008,4,23.13,0.2,74.02
O01241,P01009,5,50.4,0.0,252.0
O01242,P07001,2,396.6,0.2,634.56
O01243,P01005,3,84.35,0.0,253.05
O01243,P03008,3,214.51,0.05,611.35
O01243,P01002,3,260.38,0.0,781.14
O01244,P01005,2,84.35,0.0,168.7
